id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,"Count (Dmnless)"
41990659,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-28T00:00:00,spring,1994,,,5,,,28,,,9,,,,"Baltic Sea",,,,,,19.095,,,57.66166667,,,,,,,,Copepoda,urn:lsid:marinespecies.org:taxname:1080,http://marinespecies.org/aphia.php?p=taxdetails&id=1080,Class,Copepoda,"Milne Edwards, 1840",http://marinespecies.org/aphia.php?p=taxdetails&id=1080,Animalia,Arthropoda,Copepoda,,,,,,,"unit biomass:g/m²",O,,2,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,398
41990660,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-28T00:00:00,spring,1994,,,5,,,28,,,9,,,,"Baltic Sea",,,,,,19.095,,,57.66166667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,6,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,6.34372e+007
41990661,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-28T00:00:00,spring,1994,,,5,,,28,,,9,,,,"Baltic Sea",,,,,,19.095,,,57.66166667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,10,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,8.71461e+007
41990662,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-28T00:00:00,spring,1994,,,5,,,28,,,9,,,,"Baltic Sea",,,,,,19.095,,,57.66166667,,,,,,,,Acari,urn:lsid:marinespecies.org:taxname:292684,http://marinespecies.org/aphia.php?p=taxdetails&id=292684,Subclass,Acari,"Leach, 1817",http://marinespecies.org/aphia.php?p=taxdetails&id=292684,Animalia,Arthropoda,Arachnida,,,,,,,"unit biomass:g/m²",O,,3,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,199
41990663,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-28T00:00:00,spring,1994,,,5,,,28,,,9,,,,"Baltic Sea",,,,,,19.095,,,57.66166667,,,,,,,,Halicryptus,urn:lsid:marinespecies.org:taxname:101093,http://marinespecies.org/aphia.php?p=taxdetails&id=101093,Genus,Halicryptus,"von Siebold, 1849",http://marinespecies.org/aphia.php?p=taxdetails&id=101093,Animalia,Priapulida,,Halicryptomorpha,Halicryptidae,Halicryptus,,,,"unit biomass:g/m²",O,,11,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,67
41990664,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-28T00:00:00,spring,1994,,,5,,,28,,,9,,,,"Baltic Sea",,,,,,19.095,,,57.66166667,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,1,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,39950
42217882,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.67333333,,,63.34,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,454,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,90
42217883,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.67333333,,,63.34,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,457,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,70
42217884,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.67333333,,,63.34,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,460,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,60
42217885,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.67333333,,,63.34,,,,,,,,"Macoma balthica",urn:lsid:marinespecies.org:taxname:141579,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Species,"Macoma balthica","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,"unit biomass:g/m²",O,,456,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,20
42217886,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.67333333,,,63.34,,,,,,,,Mysida,urn:lsid:marinespecies.org:taxname:149668,http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Order,Mysida,"Boas, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Animalia,Arthropoda,Malacostraca,Mysida,,,,,,"unit biomass:g/m²",O,,453,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,10
42217887,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.67333333,,,63.34,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,452,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,7740
42217888,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.67333333,,,63.34,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,455,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,6614
42217889,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.67333333,,,63.34,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,459,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,7377
42217890,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.67333333,,,63.34,,,,,,,,Prostoma,urn:lsid:marinespecies.org:taxname:162630,http://marinespecies.org/aphia.php?p=taxdetails&id=162630,Genus,Prostoma,"Dugès, 1828",http://marinespecies.org/aphia.php?p=taxdetails&id=162630,Animalia,Nemertea,Hoplonemertea,Monostilifera,Prostomatidae,Prostoma,,,,"unit biomass:g/m²",O,,458,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,10
42233178,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Class,Ostracoda,"Latreille, 1802",http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Animalia,Arthropoda,Ostracoda,,,,,,,"unit biomass:g/m²",O,,480,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,8159
42233179,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,483,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,3.35773e+006
42233180,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,484,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,9.20176e+006
42233181,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,489,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,1.48311e+007
42233182,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Turbellaria,urn:lsid:marinespecies.org:taxname:794,http://marinespecies.org/aphia.php?p=taxdetails&id=794,,,,,,,,,,,,,,"unit biomass:g/m²",O,,485,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,1393
42233183,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Order,Harpacticoida,"Sars G.O., 1903",http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,,"unit biomass:g/m²",O,,479,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,36270
42233184,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,478,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,3.76768e+006
42233185,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,481,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,1990
42233186,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,490,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,120
42233187,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,495,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,210
42233188,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,497,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,190
42233189,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Prostoma,urn:lsid:marinespecies.org:taxname:162630,http://marinespecies.org/aphia.php?p=taxdetails&id=162630,Genus,Prostoma,"Dugès, 1828",http://marinespecies.org/aphia.php?p=taxdetails&id=162630,Animalia,Nemertea,Hoplonemertea,Monostilifera,Prostomatidae,Prostoma,,,,"unit biomass:g/m²",O,,494,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,50
42233190,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Prostoma,urn:lsid:marinespecies.org:taxname:162630,http://marinespecies.org/aphia.php?p=taxdetails&id=162630,Genus,Prostoma,"Dugès, 1828",http://marinespecies.org/aphia.php?p=taxdetails&id=162630,Animalia,Nemertea,Hoplonemertea,Monostilifera,Prostomatidae,Prostoma,,,,"unit biomass:g/m²",O,,501,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,10
42233191,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Mysida,urn:lsid:marinespecies.org:taxname:149668,http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Order,Mysida,"Boas, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Animalia,Arthropoda,Malacostraca,Mysida,,,,,,"unit biomass:g/m²",O,,499,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,20
42233192,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Mysida,urn:lsid:marinespecies.org:taxname:149668,http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Order,Mysida,"Boas, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Animalia,Arthropoda,Malacostraca,Mysida,,,,,,"unit biomass:g/m²",O,,492,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,10
42233193,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Macoma balthica",urn:lsid:marinespecies.org:taxname:141579,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Species,"Macoma balthica","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,"unit biomass:g/m²",O,,491,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,590
42233194,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Macoma balthica",urn:lsid:marinespecies.org:taxname:141579,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Species,"Macoma balthica","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,"unit biomass:g/m²",O,,496,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,630
42233195,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Macoma balthica",urn:lsid:marinespecies.org:taxname:141579,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Species,"Macoma balthica","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,"unit biomass:g/m²",O,,498,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,640
42233196,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Macoma balthica",urn:lsid:marinespecies.org:taxname:141579,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Species,"Macoma balthica","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,"unit biomass:g/m²",O,,482,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,796
42233197,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Class,Bacillariophyceae,"Haeckel, 1878",http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Chromista,Ochrophyta,Bacillariophyceae,,,,,,,"unit biomass:g/m²",O,,486,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,4.97162e+006
42233198,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,493,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,10
42233199,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,487,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,199
42233200,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.76,,,63.505,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,500,,,,,,,,,,17829759,,,,,,,,,,,,,,,,,10
42236271,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.77166667,,,63.49,,,,,,,,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Class,Ostracoda,"Latreille, 1802",http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Animalia,Arthropoda,Ostracoda,,,,,,,"unit biomass:g/m²",O,,391,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,398
42236272,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.77166667,,,63.49,,,,,,,,Turbellaria,urn:lsid:marinespecies.org:taxname:794,http://marinespecies.org/aphia.php?p=taxdetails&id=794,,,,,,,,,,,,,,"unit biomass:g/m²",O,,396,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,7761
42236273,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-01T00:00:00,spring,1994,,,5,,,,,,,,,,"Baltic Sea",,,,,,19.77166667,,,63.49,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,394,,,,,,,,,,17829755,,,,,,,,,,,,,,,,,1.23651e+007
